EGP Copenhagen;Litsas Andreas;Steentoft Benkt;19;35;F5-D6-C3-D3-C4-F4-F6-B4-E3-F3-B5-E6-E7-G5-C5-E2-G6-C7-H5-F7-D7-H4-H3-H6-G4-H2-D2-E1-G3-C8-D8-C6-B3-A4-A3-B6-A6-A5-B8-F8-B7-E8-G8-A8-A7-C2-C1-B2-B1-A1-D1-A2-F1-G1-H7-H8-G7-F2-G2-H1
EGP Copenhagen;Steentoft Benkt;Fahleson Rikard;46;54;F5-D6-C3-D3-C4-F4-E3-F3-G4-D2-F6-G3-E6-C6-G5-H4-C2-D7-G6-H5-E7-B4-H6-E8-F2-H7-E2-F7-H2-F1-B3-C1-C5-A3-B5-A6-D1-E1-G1-H1-H3-G2-H8-B6-G8-F8-B2-A1-A5-B1-G7-A4-D8-C7-B8-B7-A8-A7-C8-A2
EGP Copenhagen;Johansson Erik;Kortendijk Albert;37;31;F5-D6-C3-D3-C4-F4-C5-B3-C2-B4-E3-E6-C6-F6-A5-A4-B5-A6-D7-C7-E7-F3-D2-D1-G4-E1-A2-E2-F2-G6-G5-D8-E8-B6-C8-F8-G8-F7-H6-G3-F1-H3-B8-H4-H5-G2-H2-G7-C1-A3-H1-G1-A7-B2-A1-B1-H8-H7-B7-A8
EGP Copenhagen;Kortendijk Albert;Litsas Andreas;48;40;F5-D6-C3-D3-C4-F4-F6-F3-E6-E7-D7-G6-G5-F7-F8-C5-C6-B4-E3-C8-D8-B6-C7-B5-G4-H3-H4-F2-D2-E2-E1-F1-B3-E8-B8-H6-D1-H5-G1-C1-B1-C2-G3-A3-G8-B7-A8-H2-A7-A5-G2-G7-H8-H7-H1-A6-A4-B2-A1-A2
EGP Copenhagen;Kortendijk Albert;Fahleson Rikard;41;39;F5-D6-C3-D3-C4-F4-F6-F3-E6-E7-D7-G5-E3-C5-B6-B5-A6-B4-A5-A3-G3-D8-E8-F8-C6-C7-C8-B8-G4-C2-A4-A7-B3-H4-G7-F7-H3-A2-C1-E2-D1-D2-F2-F1-H5-G6-H6-H8-G8-H7-A8-H2-B7-B2-G2-G1-A1-B1-E1-H1
EGP Copenhagen;Aagaard-Hansen Jens;Kortendijk Albert;17;25;F5-D6-C3-D3-C4-F4-C5-B3-C2-B4-C6-E3-D2-G6-F2-F3-E2-E6-B5-F6-D7-F1-G5-C7-B6-A5-A6-E7-A3-A4-F7-H4-G4-H3-C8-D8-F8-E8-H6-G3-H5-H7-B7-C1-E1-A8-B8-G7-H8-G8-D1-A7-G2-H1-H2-G1-B1-A2-B2-A1
EGP Copenhagen;Kortendijk Albert;Widman Linnea;64;64;F5-F6-E6-F4-E3-D3-F3-D7-G4-C4-G5-E2-F7-G8-C8-E7-D6-C5-E8-D8-F8-H6-H5-H3-H7-G3-H8-G6-G7-B8-C2-D2-A8-B1-C7-C6-B6-A7-H4-B7-A6-B5-B4-G2-F1-H2-H1-F2-E1-D1-C1-C3-G1-A5-A3-A4-A1-B3-B2-A2
EGP Copenhagen;Schotte Tom;Badsted Palle;42;40;F5-D6-C3-D3-C4-F4-F6-G5-E3-F3-G4-E2-D2-H3-E6-G3-C6-F7-G6-E7-H4-H5-E1-C2-F2-F1-G1-D1-C1-C7-C8-B6-C5-B5-D7-B3-E8-F8-H6-G7-H2-B7-H7-D8-A3-B2-A5-A6-A1-B4-B1-A4-A8-B8-H8-G8-A7-G2-H1-A2
EGP Copenhagen;Litsas Andreas;Schotte Tom;18;12;F5-F6-E6-F4-E3-C5-C4-E7-C6-E2-F2-D2-F3-D3-C3-C2-G4-G5-G6-D6-D7-F7-D8-E8-E1-D1-F8-G3-H4-F1-G2-H1-G1-H2-H3-H5-H6-H7-G7-H8-G8-C8-C7-B8-B1-B4-B3-C1-B6-A1-A3-A5-A6-B5-A4-B7-A7-A8-B2-A2
EGP Copenhagen;Fahleson Rikard;Schotte Tom;10;20;F5-F6-E6-F4-E3-C5-C4-E7-C6-E2-G5-G4-F7-D7-F2-D2-D8-D6-E8-H5-F3-G3-H3-H4-H6-D3-C1-D1-H2-B3-C7-G6-E1-B5-C2-B6-H7-C3-A3-G2-A5-F1-B4-A6-A4-B7-G7-C8-B8-A2-B2-A7-G1-H1-H8-G8-F8-A8-B1-A1
EGP Copenhagen;Aagaard-Hansen Jens;Schotte Tom;6;17;F5-F6-E6-F4-E3-C5-G5-G3-G4-F3-G6-D3-F2-H4-H5-H6-H3-H2-C4-B4-E2-H7-C3-D2-B6-C2-D1-C1-B5-F1-B1-F7-A4-D7-B3-E1-G1-D6-E7-E8-F8-D8-C6-G8-C8-B8-G7-A5-A6-H8-A3-B2-A2-C7-B7-A1-H1-G2-A8-A7
EGP Copenhagen;Widman Linnea;Schotte Tom;14;11;F5-D6-C6-F4-E6-G5-F3-E3-D3-E2-F2-G4-E1-D2-H3-F6-D1-H4-H6-H5-G3-E7-D7-G6-E8-C5-B4-F7-F8-C4-B5-G7-G8-C7-B8-B6-A5-D8-C8-H8-H7-A7-A6-A8-C3-B7-G2-F1-H1-H2-C1-B1-G1-C2-A1-A4-A3-A2-B3-B2
EGP Nederland;Hobo Roel;v/d Biggelaar Nicky;40;37;F5-F6-E6-F4-G5-E7-D7-G6-G4-H6-E3-C5-C6-D6-E8-F7-H4-F8-C7-D8-C8-D3-G8-B6-F3-E2-A5-A7-B5-B7-C4-H3-H5-B3-F2-D2-G3-G1-E1-G7-H8-H7-D1-C2-C3-C1-A8-B8-B1-H2-A4-A3-A6-B4-A2-G2-H1-B2-A1-F1
EGP Nederland;v/d Biggelaar Nicky;Hobo Roel;41;43;F5-D6-C3-D3-C4-F4-F6-G5-E6-F7-D7-C6-C7-C5-E7-E3-B6-F3-B5-B4-A5-B3-G6-E8-D8-C8-F8-A3-B8-A4-H4-H7-H5-H6-H8-G8-B7-A8-G7-A7-A2-B2-A1-D2-D1-C2-E2-E1-B1-C1-F1-F2-G1-G2-H2-H1-H3-G3-G4-A6
EGP Nederland;v/d Biggelaar Nicky;Hobo Roel;27;25;F5-D6-C3-D3-C4-F4-F6-F3-E6-E7-F7-C5-B6-B4-E8-G5-G4-H4-E3-B5-C7-E2-D2-F2-C6-C1-D1-C2-B1-B3-A6-G6-A3-F8-A2-D8-G7-D7-G1-C8-H5-H3-G3-H8-G8-E1-F1-G2-B7-A8-B8-H7-H1-H2-H6-A4-B2-A5-A7-A1
EGP Nederland;Schotte Tom;Tanida Kunihiko;21;32;F5-F6-E6-F4-E3-C5-G6-F3-G5-G3-D3-E2-C4-C3-B5-D6-C6-D7-E7-G4-D2-F7-F1-H4-H6-H5-F2-H7-D8-C1-D1-B4-E8-C8-B8-F8-G8-C7-A3-A6-A4-B6-A5-A2-H2-C2-B1-E1-B2-B3-G2-A1-H3-H1-G1-A7-G7-H8-B7-A8
EGP Nederland;v/d Biggelaar Nicky;Hobo Roel;36;39;F5-F6-E6-F4-E3-C5-C6-D6-E7-F7-C3-F3-C4-F8-G4-G3-G5-H5-C7-D3-C2-H6-E2-D1-F1-D2-D7-F2-E8-D8-H4-G6-H7-H3-H2-G2-C1-B4-H1-B3-B5-A5-E1-G1-A3-B2-A2-A1-B1-A4-B6-C8-G8-A6-B8-B7-G7-H8-A8-A7
EGP Nederland;Schotte Tom;v/d Biggelaar Nicky;13;34;F5-F6-E6-F4-E3-C5-G6-F3-G5-G4-F2-G3-H4-D7-D3-F7-C4-E2-E7-C2-C3-F1-C6-H3-D6-E8-F8-B4-B5-D2-B3-A3-D1-C1-B1-G8-D8-C8-A4-B6-C7-B8-A2-A6-H2-H5-H6-E1-G1-B7-G7-G2-A5-A1-B2-H1-A7-H7-H8-A8
EGP Nederland;v/d Biggelaar Nicky;Tanida Kunihiko;46;35;F5-F6-E6-F4-E3-C5-C6-D6-E7-D7-C3-F3-C4-E2-D8-C7-C8-B3-G6-F7-B4-E8-F8-D3-G8-A4-G5-B6-A6-H5-D2-B7-F1-C1-D1-C2-G3-E1-H6-G4-H4-A7-A5-B5-F2-G1-B2-G7-A2-H2-H3-H7-H8-A3-B8-A1-A8-G2-H1-B1
EGP Nederland;Kashiwabara Takuji;v/d Biggelaar Nicky;14;23;F5-D6-C3-G5-C6-C5-C4-B5-B6-B4-D7-D3-E3-E6-A5-E7-F4-G3-F6-C8-F3-G6-A4-G4-H3-F2-D8-E8-H5-H4-F8-G8-F7-B3-E2-H6-H7-G2-D2-A3-H1-H2-E1-A6-C7-B8-G1-D1-G7-C2-C1-H8-A2-A1-B1-F1-A7-B2-B7-A8
EGP Nederland;v/d Biggelaar Nicky;Atamanov Dmitriy;47;35;F5-F6-E6-F4-E3-C5-C6-D6-E7-D7-C3-F3-C4-E2-D8-E8-F8-C8-B8-F7-G5-C7-D3-D2-C2-G6-G4-B3-B4-H4-F1-E1-C1-B6-G3-D1-H6-A4-B5-A5-G8-H5-H3-F2-G2-H2-H1-G7-H7-G1-A3-B2-A2-A1-B1-H8-A7-B7-A8-A6
EGP Nederland;v/d Biggelaar Nicky;Kortendijk Albert;41;40;F5-D6-C3-D3-C4-F4-E3-F3-E6-F6-G4-G3-G5-H5-H4-H3-G6-H6-C7-C5-C6-B4-B5-F2-F7-F8-E2-C2-D2-C1-D1-D7-D8-E7-E8-A5-A6-B6-A4-A3-A2-B3-G2-C8-H2-H1-G1-F1-E1-A7-B7-A8-B8-G8-G7-B2-A1-B1-H7-H8
EGP Nederland;de Graaf Jan C.;v/d Biggelaar Nicky;24;25;F5-D6-C4-D3-C3-F4-C5-B3-C2-E6-C6-B4-B5-D2-E3-A6-C1-F3-G4-E1-A5-A4-C7-G6-G5-F6-G3-H6-H5-D7-F2-D1-D8-B1-B6-E7-A2-E2-E8-F8-G8-A3-A7-F7-F1-G1-G2-H1-H2-H3-H4-B7-H7-H8-B8-G7-A8-C8-B2-A1
EGP Nederland;Praseptyo Linda;v/d Biggelaar Nicky;18;20;F5-F6-E6-F4-E3-C5-C4-D3-F3-E2-G5-G4-G6-H6-C6-F7-H4-D7-C2-G3-D6-E7-D2-H5-H3-C7-E1-B6-H7-B5-A5-B3-C3-A4-E8-A6-A3-B4-A7-D8-F8-B2-C8-B1-D1-G7-A2-F1-G1-F2-H8-G8-G2-A1-C1-H1-A8-B8-B7-H2
EGP Nederland;Helmes Jiska;v/d Biggelaar Nicky;17;44;F5-F6-E6-F4-C3-D7-E7-D6-E3-F8-C7-C6-C5-B6-D8-D3-F3-E8-G8-B4-G4-C4-G6-G5-H6-H5-C8-F7-H4-B3-H7-E2-F2-G3-A6-A7-A5-A4-B5-E1-C2-D2-C1-D1-F1-G2-H1-G1-B1-A1-B2-G7-A2-A3-H2-H3-H8-B8-B7-A8
EGP Nederland;v/d Biggelaar Nicky;van den Berg Erwin;50;44;F5-F6-E6-F4-E3-D6-C6-D3-F3-E2-G5-G6-D7-C5-G4-E7-B5-C4-G3-B4-C7-D8-D2-A5-C2-D1-C3-H3-A6-A4-A3-B6-H4-F2-F1-C1-B3-H5-E1-G1-G2-H1-H2-B2-A1-B1-F8-E8-A2-G8-F7-G7-A7-B7-A8-B8-C8-H8-H7-H6
EGP Nederland;Horton John;v/d Biggelaar Nicky;12;25;F5-F6-E6-F4-E3-C5-C4-D3-F3-E2-G5-C3-C2-D2-G4-H6-H5-G6-E1-D7-E7-F1-F2-D1-C1-H3-H4-B1-C8-G1-F7-G3-B3-B4-A5-C6-D6-B5-A6-C7-B6-E8-D8-F8-G8-B2-G2-A3-H2-H1-A2-A1-A4-B7-A7-A8-B8-G7-H7-H8
EGP Nederland;Schotte Tom;Hobo Roel;31;30;F5-D6-C3-D3-C4-F4-F6-G5-E3-F3-G4-E2-D2-H3-E6-G3-C6-F7-G6-C5-B4-E7-H4-H6-H5-C7-D7-C8-D8-B6-B8-E8-F8-F2-A5-C1-G2-A4-B3-B5-A3-C2-F1-H1-A6-B7-H2-G1-B2-D1-E1-A1-G7-H8-G8-H7-A8-A7-A2-B1
EGP Nederland;Hobo Roel;Tanida Kunihiko;36;35;F5-F6-E6-F4-G5-E7-F7-D6-F3-G6-D8-H5-E3-D7-C3-D3-C4-C5-E2-E8-F8-G3-G4-H3-H4-D2-C1-B5-C2-F2-H6-E1-D1-F1-G1-H7-B3-A3-B6-C6-G2-A6-C8-C7-B8-B7-A4-A2-A8-B4-A5-A7-A1-H2-H1-G8-H8-G7-B2-B1
EGP Nederland;Kashiwabara Takuji;Hobo Roel;30;37;F5-F6-E6-F4-E3-C5-C4-D6-B5-C3-D3-F3-D7-B4-F7-E7-G5-G4-E8-C8-C6-C7-A3-B6-A6-D8-F8-B7-B3-A7-C2-H6-D2-A4-A8-B8-E2-F1-E1-F2-G3-A2-G1-B2-A5-H3-G2-G7-H2-H1-H4-H5-G6-G8-H8-D1-A1-H7-C1-B1
EGP Nederland;Atamanov Dmitriy;Hobo Roel;26;26;F5-D6-C3-D3-C5-F4-F3-G4-E3-G5-E6-F2-C6-C4-G6-F6-H5-H4-H6-H7-G2-D7-D8-G7-E7-F7-B5-E8-G8-F8-H8-E2-G3-D2-H3-H1-C1-H2-E1-D1-G1-F1-B1-C2-B2-A2-A1-A3-A4-B6-C7-B3-B4-A6-A5-A7-A8-B8-C8-B7
EGP Nederland;Hobo Roel;Kortendijk Albert;31;37;F5-D6-C4-D3-C3-F4-F6-F3-E6-E7-D7-G6-D8-C5-C6-C7-C8-F7-G8-B5-B6-B4-A3-A4-E3-E2-D2-E1-A5-C2-D1-F8-E8-F2-H6-A7-A6-A2-B3-G7-H8-H7-G3-G4-G5-C1-B1-A1-B2-H3-G2-H4-H5-B8-B7-A8-F1-G1-H1-H2
EGP Nederland;de Graaf Jan C.;Hobo Roel;7;14;F5-D6-C3-D3-C4-F4-F6-B4-C2-E2-E3-F3-B5-E6-G4-D2-C5-B3-F1-E1-C1-A6-G3-D1-B2-C6-E7-F2-A4-A5-A7-H3-G1-H1-H4-G2-B1-H2-G5-A1-D7-B6-C7-G6-A3-H5-H7-B7-H6-H8-C8-G7-F7-F8-G8-E8-D8-B8-A2-A8
EGP Nederland;Tastet Marc;Hobo Roel;24;33;F5-F6-E6-F4-G5-G6-G4-E7-F3-D6-F7-H3-G3-F8-D8-H4-H6-E2-F2-F1-D3-E3-D2-C3-C7-C6-E1-E8-G8-C8-B8-D7-G1-H2-C2-C1-B5-D1-B1-C4-B3-B4-A5-C5-G7-H5-B6-A4-A3-H8-H7-A7-B7-A8-H1-G2-A6-A2-B2-A1
EGP Nederland;Hobo Roel;Praseptyo Linda;20;32;F5-D6-C3-D3-C4-F4-F6-F3-E6-E7-D7-G6-D8-C5-C6-B4-D2-B5-B6-E2-E3-C7-A3-A6-C8-F2-E1-F7-A5-C1-D1-F1-C2-B1-H6-F8-E8-A4-B2-A1-B3-A2-G8-A7-G2-G4-G3-G5-B7-H2-H3-A8-H1-B8-H4-H8-G1-G7-H7-H5
EGP Nederland;Hobo Roel;Helmes Jiska;50;39;F5-F6-E6-F4-G5-D6-D7-E7-F3-G6-G4-F7-F8-H5-H4-H3-G3-D8-C3-D3-E8-G8-C4-E2-F2-E3-E1-B4-H6-H7-C6-B3-C5-D2-C7-D1-G2-B5-B7-B6-C8-H1-H2-G1-C1-A8-B8-A5-A7-A6-A4-H8-C2-B1-B2-A1-A2-A3-F1-G7
EGP Nederland;Hobo Roel;van de Moortel Frau;59;44;F5-F6-E6-F4-G5-D6-D7-E7-F3-G6-G4-F7-F8-H5-H4-D8-H6-H3-H2-G3-E3-D3-E2-E1-C2-C4-D2-G8-E8-F2-F1-G1-C3-D1-C7-B4-C1-B1-C6-B6-C5-H7-H8-G7-C8-B5-A6-B8-B2-B7-A3-A5-A8-A7-B3-A4-G2-A2-A1-H1
EGP Nederland;Tanida Kunihiko;Schotte Tom;20;30;F5-F6-E6-F4-G5-E7-E3-F3-C5-D3-G4-G3-G6-C3-C4-D6-F7-B6-B5-C6-F2-H5-D2-D7-C2-H6-H4-A6-E8-D8-C8-C7-B8-F8-G8-G7-H8-H7-B7-D1-B3-B4-A4-F1-G2-A2-C1-E1-G1-H1-A3-A5-B2-E2-H2-H3-A7-A8-B1-A1
EGP Nederland;Schotte Tom;Atamanov Dmitriy;20;30;F5-F6-E6-F4-E3-C5-G6-F3-G5-G3-D3-E2-C4-C3-B5-D6-C6-E7-D7-B4-F2-G4-H3-D8-D1-H5-H4-H2-D2-C7-C2-F1-E1-C1-A4-B3-F8-E8-A3-A5-C8-A2-F7-G1-B8-H6-G2-H1-A6-A7-B6-B7-B1-A1-B2-A8-G7-H8-G8-H7
EGP Nederland;Schotte Tom;Kortendijk Albert;40;32;F5-D6-C3-D3-C4-F4-F6-F3-G4-G3-E6-B3-D2-E3-G5-C5-E2-H4-C2-E1-C1-F2-H5-H6-G6-E7-E8-F1-F7-H7-H3-H2-D7-D1-G1-C6-A3-B4-B1-D8-C8-C7-B8-F8-G8-B2-A4-B5-A6-A5-A1-A2-B6-B7-A8-G2-H1-A7-H8-G7
EGP Nederland;Schotte Tom;Tastet Marc;38;42;F5-D6-C3-D3-C4-F4-F6-F3-G4-G5-E3-H3-C7-C2-E6-E2-D2-F7-G6-H5-C1-C5-F1-G3-F2-B4-B3-D1-E1-B5-C6-D7-H4-B2-A1-H2-H1-H6-E7-E8-C8-D8-H7-B6-A4-A2-A3-B1-B7-A7-F8-G8-H8-G7-B8-G1-A8-A6-A5-G2
EGP Nederland;Schotte Tom;Praseptyo Linda;44;36;F5-D6-C3-D3-C4-F4-F6-F3-G4-G3-E6-G5-E3-D7-E7-G6-F7-C5-C8-B4-B5-E2-A5-D2-H6-A6-B6-A3-A7-E8-D8-B8-C2-C6-B3-F8-D1-H5-H4-B1-C1-E1-H7-A2-F1-G1-G7-H3-H2-G2-H1-F2-B2-A4-A1-B7-A8-C7-G8
EGP Nederland;Helmes Jiska;Schotte Tom;34;39;F5-F6-E6-F4-C3-E7-F3-F2-G4-G3-G5-H3-E3-C4-C5-H4-H6-D6-F7-D7-E8-G6-H7-D2-C8-F8-E2-D1-C1-H5-H2-D8-G8-B1-F1-D3-E1-G1-C2-B6-B5-A5-C6-B2-B3-A3-A4-G7-A7-B4-C7-A6-A1-A2-H1-A8-H8-B8-B7-G2
EGP Nederland;van den Berg Erwin;Schotte Tom;22;34;F5-F6-E6-F4-G5-E7-D7-G6-E8-H6-G4-C5-H4-F7-H5-H3-D6-H7-F3-E3-G3-F8-G8-D8-C8-C7-D2-E2-C6-B6-B4-B5-C3-D3-C4-C1-F1-C2-F2-B7-D1-B2-B3-B1-A4-H2-A8-A5-A1-B8-G7-A3-G2-A2-A6-A7-H8-G1-H1-E1
EGP Nederland;van Seggelen Trees;Schotte Tom;5;13;F5-F6-E6-F4-E3-C5-C4-E7-B5-E2-F3-G4-G5-D6-F7-H5-G6-F8-D7-D3-F2-D2-D1-C8-H4-H6-H7-H3-H2-G3-E1-C6-C7-B6-A6-A4-B4-C3-B3-A3-D8-E8-B7-A8-A5-B8-G8-A7-H8-G7-H1-G2-C1-C2-A2-B2-G1-B1-A1-F1
EGP Nederland;Ilbrink Jarl;Schotte Tom;12;21;F5-F6-E6-F4-E3-C5-C4-E7-C6-E2-G5-G4-F3-D3-G3-D6-D2-F2-F7-D7-F8-E8-C8-H5-H3-H6-D8-G6-H4-H2-C3-C2-C1-D1-E1-F1-G1-B4-B3-B5-A3-A4-A6-A2-G2-G8-H8-H1-H7-G7-B2-B1-A1-A5-B6-A7-B7-B8-A8-C7
EGP Nederland;Kashiwabara Takuji;Tanida Kunihiko;26;34;F5-F6-E6-F4-E3-C5-C4-D6-B5-D3-C3-E2-F2-C2-F1-B4-C1-A5-A6-B6-A4-A3-A2-D2-C7-B7-C6-B3-F3-D7-D1-E1-G4-A7-A8-B8-G5-B2-F7-E7-E8-H6-F8-H3-G6-H7-C8-G7-H4-H5-G3-H2-H8-G2-A1-B1-H1-G1-G8-D8
EGP Nederland;Atamanov Dmitriy;Tanida Kunihiko;47;35;F5-F6-E6-F4-G6-C5-G4-G5-H4-H3-F3-H5-H6-H7-D6-E3-C4-F7-C3-G3-E2-E7-C7-D7-C6-D1-G2-D2-D3-C2-F1-B6-E8-D8-B5-C8-B8-A4-E1-C1-F2-B3-B7-B4-B1-G1-H1-H2-H8-A8-F8-B2-G7-G8-A2-A1-A3-A6-A7-A5
EGP Nederland;Kortendijk Albert;Tanida Kunihiko;31;35;F5-F6-E6-F4-E3-C5-C4-D6-B5-D3-C3-E2-D7-C7-E7-D8-B8-C6-F8-B4-B6-C8-E8-A5-F3-F7-G3-G4-B3-F2-A4-A6-D2-D1-G8-B7-G6-H6-H5-C2-H3-G7-G5-H4-C1-H2-A8-A7-E1-F1-G1-B1-A1-A2-A3-B2-H8-G2-H1-H7
EGP Nederland;Tanida Kunihiko;de Graaf Jan C.;33;28;F5-D6-C3-D3-C4-F4-F6-F3-E6-E7-D7-B3-E3-E2-D2-B4-B5-C5-C6-C1-E1-D1-B6-F1-A4-A5-C2-F2-A3-A7-G4-H4-F8-B1-G2-G3-H2-G5-H3-H5-H6-F7-G6-D8-C7-G7-H8-C8-G1-H1-E8-B2-A2-A1-A6-B7-B8-G8-H7-A8
EGP Nederland;Tanida Kunihiko;Tastet Marc;50;50;F5-D6-C3-D3-C4-B5-B4-F4-C5-B3-C7-C6-B6-E6-F6-C8-A5-F3-D7-D8-E3-A4-E7-A6-G4-H4-D2-F2-E2-C1-C2-G6-F7-B1-A3-G8-H6-A2-H5-H3-F1-H7-G3-H2-G5-D1-B8-A8-A7-B7-A1-G7-B2-E1-H8-F8-E8-G1-H1-G2
EGP Nederland;Tanida Kunihiko;Helmes Jiska;57;44;F5-F6-E6-F4-G5-E7-E3-G6-D3-C6-C5-F3-G4-H4-D7-D6-E8-F8-G8-G3-F2-E2-F1-D1-B5-C2-E1-G1-C3-D2-C4-A5-F7-C8-B6-A6-H3-D8-B8-G7-H7-H5-H8-B3-C7-H2-H6-B7-A8-G2-A7-A4-H1-A3-B4-B2-C1-B1-A2-A1
EGP Nederland;Tanida Kunihiko;Ilbrink Jarl;44;41;F5-D6-C3-D3-C4-F4-F6-G5-E6-C5-F3-E7-E3-G4-H5-H3-G6-H6-H4-G3-F2-E2-F1-D1-D2-C1-E1-G1-G2-B5-B4-A3-A4-C2-C6-C7-A2-H1-H2-A6-B3-B2-E8-F7-A1-B1-F8-D8-B6-G8-A5-A7-C8-B8-A8-B7-H8-H7-G7-D7
EGP Nederland;van de Moortel Frau;Tanida Kunihiko;17;17;F5-F6-E6-F4-E3-C5-C4-D6-C6-B5-B6-D7-C7-C3-E8-D3-F3-B4-A5-D2-F2-E2-E7-G3-D1-C1-F1-C2-H4-E1-A4-B3-B1-H3-H2-G5-A3-G4-F7-D8-F8-G8-H5-H6-H7-G6-C8-B8-B2-A1-A2-G1-G7-H8-G2-H1-B7-A8-A7-A6
EGP Nederland;Atamanov Dmitriy;Kashiwabara Takuji;31;27;F5-D6-C3-D3-C4-F4-E3-F3-E6-F6-G4-G3-G5-H4-H3-E2-F1-H2-F2-G6-H6-C5-B6-G2-F7-H5-H1-D7-E7-G1-D8-C2-D2-D1-E1-C1-H7-C6-B7-E8-F8-A7-B2-B3-A3-A8-B4-B5-A5-A4-A6-C7-A2-C8-B8-G8-G7-H8-B1-A1
EGP Nederland;Kortendijk Albert;Kashiwabara Takuji;28;28;F5-D6-C3-D3-C4-F4-F6-F3-E6-E7-D7-G6-G5-F7-E2-H6-F8-D8-E3-C8-G7-C7-E8-C6-C5-B4-B6-B5-A4-A5-B3-B7-A3-F2-G3-G4-G8-E1-H7-H8-H5-H4-F1-G1-H2-D1-G2-C2-A6-A7-A8-B8-B2-A1-C1-H1-H3-A2-D2-B1
EGP Nederland;Kashiwabara Takuji;de Graaf Jan C.;26;31;F5-D6-C3-D3-C4-F4-C5-B3-C2-F6-A3-B5-B6-E3-F2-E2-B4-A4-A5-C1-E7-D8-E6-D7-F3-G4-E1-D2-D1-A6-A7-B1-G3-C6-H5-H3-B7-C7-C8-F1-F8-A8-B8-H4-F7-H6-G6-G5-G7-E8-H2-H1-G1-G2-A1-H7-G8-H8-B2-A2
EGP Nederland;Kashiwabara Takuji;Praseptyo Linda;62;59;F5-D6-C3-D3-C4-F4-C5-B3-C2-E3-D2-C6-B4-B5-F2-E6-F3-G5-G6-G4-A4-D1-A5-G3-E1-F1-F6-E7-E2-H6-A6-A2-B6-C1-H4-H3-H2-G2-A3-A7-H1-G1-H5-B2-B1-A1-A8-B7-C7-C8-B8-D8-E8-D7-F7-F8-H7-G7-G8
EGP Nederland;Fransen Martin;Kashiwabara Takuji;12;31;F5-D6-C5-F4-E3-C6-D3-F6-E6-D7-G4-C4-G5-C3-F7-D2-E7-F2-C8-F3-C7-D8-E2-B8-F1-G8-C1-G6-F8-E8-C2-D1-E1-H5-B3-H4-H7-B4-A4-G3-B5-B6-H2-A5-A6-A2-B2-H6-H3-A1-G2-H1-G1-B1-G7-H8-A3-A7-B7-A8
EGP Nederland;van Seggelen Trees;Kashiwabara Takuji;26;32;F5-D6-C3-F3-D3-F4-F6-C4-E3-E2-B4-D2-C2-C5-E6-C6-B5-B3-D1-E1-A3-A5-F1-C1-B1-F2-E7-D7-G1-B6-G5-F8-C7-D8-E8-G4-H3-G6-G3-C8-F7-H6-H4-H5-H7-G7-A4-A6-B2-A1-A2-H1-H8-G8-B8-A8-A7-B7-G2-H2
EGP Nederland;van de Moortel Frau;Kashiwabara Takuji;23;32;F5-F6-E6-F4-E3-D7-E7-D6-C4-F8-C6-B3-B4-F3-G4-E2-C7-C3-D3-G5-D8-G3-D2-C5-A3-D1-F1-F2-G6-F7-E8-C8-H5-H4-H3-H6-H7-G8-B5-G2-H2-B6-A6-B7-A7-B2-E1-C1-C2-B1-H1-G1-A1-B8-G7-A8-A2-A4-H8-A5
EGP Nederland;Tastet Remi;Kashiwabara Takuji;10;27;F5-F6-E6-F4-G5-C6-C5-E7-D7-D6-F3-G6-G4-F7-D8-F8-C3-C7-E8-C8-C4-D3-E2-H5-H4-H3-G3-E3-H6-H7-D2-F2-F1-G2-B6-B7-G7-A6-A7-B8-B5-A8-H2-H1-G1-A4-A5-G8-A3-C1-C2-B4-H8-E1-D1-A2-B3-B2-B1-A1
EGP Nederland;Kortendijk Albert;Atamanov Dmitriy;32;32;F5-F6-E6-F4-E3-C5-C4-D3-C3-F2-E2-D6-C6-B5-D7-E7-B6-A6-C7-C8-D8-E8-G3-H4-G5-G4-F8-G8-F7-F3-G6-E1-D2-H6-F1-H5-D1-G2-G7-B8-A5-A4-B7-A8-A7-B4-H1-G1-B3-A2-H2-H3-A3-C2-C1-B2-H7-H8-A1-B1
EGP Nederland;de Graaf Jan C.;Atamanov Dmitriy;29;22;F5-F6-E6-F4-E3-C5-G5-G3-B5-D6-F3-G4-F7-H5-E7-D7-C6-C7-G6-H6-H4-H3-E8-C8-C3-B6-A6-F2-F1-E2-E1-D2-G2-D1-H2-D8-F8-G8-C2-C1-H7-D3-C4-B3-B4-H1-G1-A3-A4-B2-B8-A8-A1-H8-G7-A5-A2-B1-A7-B7
EGP Nederland;Praseptyo Linda;Atamanov Dmitriy;24;18;F5-F6-E6-F4-E3-C5-C4-D3-F3-E2-G5-C3-D1-F1-G6-F2-B5-A6-D2-E1-C1-G4-G1-H6-B4-F7-H4-H3-H2-G3-A5-E7-A7-B2-C2-D6-C7-D7-C6-H5-H7-B6-C8-A4-B3-A2-B7-D8-F8-E8-A3-A1-B1-H1-G2-H8-G8-G7-B8-A8
